,name,gender,power1,power2,power3,power4,power5,series_name,volume_name,genre,poss,mod
1417,Michiru,she/her,0.2,0.1111111111111111,0.19718309859154928,0.1346153846153846,0.5714285714285714,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 24, 'head': 19, 'face': 14, 'heart': 13, 'hand': 3, 'mouth': 7, 'finger': 1, 'shoulder': 5, 'voice': 5, 'well': 4, 'eyebrow': 4, 'hair': 4, 'lip': 3, 'body': 3, 'boyfriend': 3, 'word': 2, 'bag': 2, 'wish': 2, 'cheek': 2, 'stare': 2, 'skirt': 2, 'friend': 2, 'chest': 2, 'weird': 2, 'leg': 2, 'neck': 2, 'limb': 1, 'seat': 1, 'nomination': 1, 'speed': 1, 'nod': 1, 'might': 1, 'stuff': 1, 'frown': 1, 'etiquette': 1, 'macaron': 1, 'expression': 1, 'whisper': 1, 'fist': 1, 'desire': 1, 'sweet': 1, 'point': 1, 'uniform': 1, 'self': 1, 'house': 1, 'suspicion': 1, 'action': 1, 'highness': 1, 'fault': 1, 'classmate': 1, 'appearance': 1, 'prince': 1, 'knee': 1, 'name': 1, 'watch': 1, 'help': 1, 'beetroot': 1, 'emotion': 1, 'ear': 1, 'shrank': 1, 'arm': 1, 'tear': 1, 'lover': 1, 'sake': 1, 'worry': 1, 'thought': 1, 'palm': 1, 'dream': 1, 'throb': 1, 'tooth': 1, 'girlfriend': 1, 'blissful': 1}","{'one': 3, 'alone': 2, 'angry': 2, 'fine': 2, 'able': 2, 'pale': 1, 'unable': 1, 'good': 1, 'amazing': 1, 'member': 1, 'desperate': 1, 'busy': 1, 'popular': 1, 'sleepy': 1, 'kind': 1, 'strange': 1, 'different': 1, 'fan': 1, 'reliable': 1, 'idiot': 1, 'bonehead': 1, 'witte': 1, 'right': 1, 'friend': 1, 'queer': 1, 'normal': 1, 'weird': 1, 'foreigner': 1, 'pick': 1, 'bashful': 1, 'early': 1, 'dog': 1, 'cuckoo': 1, 'about': 1, 'hungry': 1, 'representative': 1, 'envious': 1}"
1418,Hikaru,he/him/his,0.1153846153846153,0.1232876712328767,0.24615384615384617,0.1538461538461538,0.21794871794871795,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 15, 'voice': 7, 'word': 6, 'friend': 6, 'hand': 2, 'child': 5, 'lip': 5, 'stead': 4, 'stepmom': 4, 'head': 4, 'representative': 4, 'face': 3, 'fiancee': 3, 'smile': 3, 'mind': 3, 'expression': 3, 'shoulder': 3, 'tone': 2, 'recorder': 2, 'hope': 2, 'heart': 2, 'memory': 2, 'love': 2, 'hair': 2, 'place': 2, 'bride': 1, 'stare': 1, 'suspicion': 1, 'gaze': 1, 'will': 1, 'Fujino': 1, 'school': 1, 'ear': 1, 'fault': 1, 'direction': 1, 'exhibition': 1, 'classmate': 1, 'foot': 1, 'chin': 1, 'history': 1, 'flower': 1, 'locker': 1, 'future': 1, 'nature': 1, 'throat': 1, 'body': 1, 'neck': 1, 'action': 1, 'forehead': 1, 'flutter': 1, 'gut': 1, 'chill': 1, 'beloved': 1, 'kid': 1, 'father': 1, 'favorite': 1, 'legion': 1, 'fan': 1, 'Hollyhock': 1, 'present': 1, 'own': 1, 'urge': 1, 'guy': 1, 'knowledge': 1, 'photo': 1, 'phone': 1, 'bromide': 1, 'behalf': 1, 'limb': 1, 'time': 1, 'class': 1, 'tool': 1, 'request': 1, 'thought': 1, 'death': 1, 'ex': 1}","{'alive': 3, 'worried': 3, 'prince': 2, 'young': 2, 'cheerful': 1, 'effervescent': 1, 'one': 1, 'terrible': 1, 'present': 1, 'useless': 1, 'honest': 1, 'able': 1, 'elated': 1, 'correct': 1, 'right': 1, 'good': 1, 'fortunate': 1}"
1419,Aoi,she/her,0.2,0.1896551724137931,0.22935779816513763,0.0,1.0,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'head': 10, 'face': 8, 'eye': 4, 'hair': 4, 'hand': 2, 'courage': 3, 'cheek': 3, 'body': 3, 'one': 3, 'throat': 3, 'lip': 3, 'chauffeur': 2, 'leg': 2, 'name': 2, 'aoi': 2, 'tear': 2, 'heart': 2, 'finger': 1, 'voice': 1, 'fingertip': 1, 'action': 1, 'hatred': 1, 'word': 1, 'expression': 1, 'girl': 1, 'like': 1, 'shiver': 1, 'serene': 1, 'might': 1, 'mouth': 1, 'chest': 1, 'direction': 1, 'bag': 1, 'skirt': 1, 'slender': 1, 'self': 1, 'intention': 1, 'day': 1, 'breast': 1, 'hip': 1, 'thighs': 1, 'outfit': 1, 'look': 1, 'knight': 1}","{'cute': 4, 'fine': 1, 'serious': 1, 'vat': 1, 'innocent': 1, 'girl': 1, 'beloved': 1, 'future': 1, 'one': 1, 'favorite': 1, 'stupefy': 1, 'fiancee': 1, 'suffocate': 1, 'woman': 1, 'able': 1, 'ashamed': 1, 'unsure': 1, 'embarrassed': 1}"
1420,Honoka,she/her,1.0,0.4166666666666667,0.3333333333333333,0.0,1.0,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 14, 'head': 8, 'heart': 8, 'face': 7, 'lip': 6, 'finger': 4, 'shoulder': 3, 'eyebrow': 3, 'uniform': 3, 'action': 2, 'body': 2, 'mind': 2, 'feeling': 2, 'tone': 2, 'phone': 1, 'message': 1, 'ear': 1, 'table': 1, 'seat': 1, 'attitude': 1, 'consultant': 1, 'be': 1, 'relationship': 1, 'encouragement': 1, 'girl': 1, 'back': 1, 'foot': 1, 'fur': 1, 'thought': 1, 'chest': 1, 'regret': 1, 'upperclassman': 1, 'worry': 1, 'voice': 1, 'suffer': 1, 'knee': 1, 'hand': 1, 'chair': 1, 'skirt': 1, 'sweet': 1, 'tongue': 1, 'self': 1, 'jaw': 1, 'well': 1, 'buzz': 1, 'with': 1, 'expression': 1, 'he': 1, 'one': 1, 'work': 1, 'copy': 1, 'schedule': 1, 'matter': 1, 'lovelorn': 1, 'place': 1, 'look': 1}","{'one': 1, 'furious': 1, 'fearful': 1, 'mad': 1, 'kind': 1, 'popular': 1, 'sender': 1, 'fine': 1, 'tsundere': 1, 'cute': 1, 'aloof': 1, 'friend': 1, 'girl': 1, 'distraught': 1, 'classmate': 1, 'curious': 1, 'enthusiastic': 1}"
1421,Asai,she/her,0.125,0.0588235294117647,0.22,0.0,-0.2,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'arm': 2, 'eye': 2, 'voice': 1, 'class': 1, 'word': 1, 'note': 1, 'face': 1, 'question': 1, 'head': 1}","{'alone': 1, 'deplorable': 1, 'one': 1, 'furious': 1, 'sure': 1}"
1422,Tsuyako,she/her,0.2105263157894736,0.2333333333333333,0.25,0.0769230769230769,0.0,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']",{},{}
1423,Shioriko,she/her,0.2121212121212121,0.3076923076923077,/,0.0625,/,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'cheek': 3, 'body': 2, 'palm': 1, 'twintail': 1, 'fist': 1, 'blush': 1, 'business': 1, 'hand': 1, 'eye': 1, 'face': 1, 'weight': 1, 'phone': 1, 'knee': 1, 'classmate': 1, 'dad': 1, 'cousin': 1, 'hair': 1, 'brother': 1, 'ambition': 1, 'clutch': 1}","{'adult': 1, 'old': 1, 'worried': 1, 'unwille': 1, 'delight': 1, 'fine': 1}"
1424,Asai,she/her,0.125,0.0588235294117647,0.22,0.0,-0.2,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume8,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'arm': 2, 'eye': 2, 'voice': 1, 'class': 1, 'word': 1, 'note': 1, 'face': 1, 'question': 1, 'head': 1}","{'alone': 1, 'deplorable': 1, 'one': 1, 'furious': 1, 'sure': 1}"
1425,Koremitsu,he/him/his,-0.25,-1.0,0.20689655172413793,0.0967741935483871,0.15625,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'heart': 29, 'face': 18, 'head': 15, 'eye': 9, 'chest': 8, 'lip': 7, 'mouth': 7, 'expression': 6, 'tooth': 5, 'cellphone': 5, 'ear': 4, 'hand': 3, 'tone': 4, 'tongue': 4, 'body': 4, 'word': 4, 'back': 4, 'well': 3, 'fist': 3, 'eyebrow': 2, 'vein': 2, 'phone': 2, 'forehead': 2, 'throat': 2, 'palm': 2, 'voice': 2, 'classmate': 2, 'feeling': 2, 'way': 1, 'objective': 1, 'sake': 1, 'teacher': 1, 'desk': 1, 'table': 1, 'leg': 1, 'teen': 1, 'patience': 1, 'finger': 1, 'mother': 1, 'mind': 1, 'standard': 1, 'mail': 1, 'sense': 1, 'aunt': 1, 'surprise': 1, 'shoe': 1, 'priority': 1, 'house': 1, 'uniform': 1, 'stomach': 1, 'nose': 1, 'fingertip': 1, 'pulse': 1, 'cheek': 1, 'furor': 1, 'frustration': 1, 'eyelid': 1, 'effeminate': 1, 'timidity': 1, 'temper': 1, 'homework': 1, 'wit': 1, 'arm': 1, 'iris': 1, 'stare': 1, 'action': 1, 'part': 1, 'heliotrope': 1, 'fragrance': 1, 'hair': 1, 'attitude': 1, 'trouble': 1, 'proposal': 1, 'end': 1, 'rant': 1, 'side': 1, 'demeanour': 1, 'fault': 1, 'attention': 1, 'sight': 1, 'breath': 1, 'direction': 1, 'help': 1, 'talisman': 1, 'rage': 1, 'purity': 1, 'self': 1}","{'embarrassed': 2, 'about': 2, 'fluster': 2, 'worried': 2, 'close': 1, 'young': 1, 'male': 1, 'ashamed': 1, 'normal': 1, 'happy': 1, 'terrify': 1, 'breathless': 1, 'uninvolved': 1, 'astound': 1, 'unable': 1, 'dog': 1, 'different': 1, 'sigh': 1, 'bad': 1, 'rotten': 1, 'distraught': 1, 'certain': 1, 'bitter': 1, 'alone': 1, 'furious': 1, 'person': 1, 'old': 1, 'perplex': 1, 'blockhead': 1}"
1426,Yū,she/her,0.15384615384615385,0.1781609195402299,0.012195121951219513,-0.16666666666666666,0.20833333333333334,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 26, 'heart': 26, 'umbrella': 21, 'head': 15, 'face': 13, 'mother': 9, 'body': 9, 'mind': 8, 'apartment': 7, 'spirit': 7, 'house': 6, 'expression': 5, 'hair': 5, 'father': 5, 'hand': 4, 'shoulder': 4, 'parent': 4, 'finger': 4, 'shoe': 4, 'door': 3, 'ear': 3, 'mouth': 3, 'bad': 3, 'neck': 3, 'word': 3, 'life': 3, 'foot': 3, 'throat': 3, 'eyebrow': 2, 'feeling': 2, 'live': 2, 'leg': 2, 'aoi': 2, 'fear': 2, 'wish': 2, 'sake': 2, 'meal': 2, 'uniform': 2, 'first': 1, 'way': 1, 'figure': 1, 'think': 1, 'utility': 1, 'year': 1, 'lover': 1, 'tone': 1, 'petal': 1, 'purity': 1, 'palm': 1, 'skin': 1, 'waist': 1, 'dress': 1, 'appearance': 1, 'room': 1, 'index': 1, 'tongue': 1, 'eyelid': 1, 'health': 1, 'blanket': 1, 'rent': 1, 'dad': 1, 'timidity': 1, 'sob': 1, 'item': 1, 'personality': 1, 'matter': 1, 'opinion': 1, 'tear': 1, 'UMBRELLA': 1, 'classroom': 1, 'emotion': 1, 'name': 1, 'cheek': 1, 'need': 1, 'sleep': 1, 'playmate': 1, 'revenge': 1, 'number': 1, 'home': 1, 'back': 1, 'thigh': 1, 'textbook': 1, 'seat': 1, 'arm': 1, 'birthday': 1, 'trouble': 1, 'breathe': 1, 'sound': 1, 'attention': 1, 'breath': 1, 'closet': 1, 'toe': 1, 'ankle': 1, 'sol': 1, 'drench': 1, 'track': 1, 'flutter': 1, 'well': 1, 'impulse': 1, 'lip': 1, 'unwillingness': 1, 'will': 1, 'demon': 1}","{'able': 5, 'person': 3, 'afraid': 3, 'scared': 2, 'timid': 2, 'gentle': 2, 'terrify': 2, 'awake': 1, 'beautiful': 1, 'tranquil': 1, 'girl': 1, 'serene': 1, 'willed': 1, 'similar': 1, 'lover': 1, 'nosy': 1, 'hollow': 1, 'affectionate': 1, 'beloved': 1, 'pretty': 1, 'introverted': 1, 'shocked': 1, 'unable': 1, 'spirit': 1, 'worried': 1, 'about': 1, 'nervous': 1, 'girlfriend': 1, 'calm': 1, 'unwille': 1}"
1427,Koremitsu,he/him/his,-0.25,-1.0,0.20689655172413793,0.0967741935483871,0.15625,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'heart': 29, 'face': 18, 'head': 15, 'eye': 9, 'chest': 8, 'lip': 7, 'mouth': 7, 'expression': 6, 'tooth': 5, 'cellphone': 5, 'ear': 4, 'hand': 3, 'tone': 4, 'tongue': 4, 'body': 4, 'word': 4, 'back': 4, 'well': 3, 'fist': 3, 'eyebrow': 2, 'vein': 2, 'phone': 2, 'forehead': 2, 'throat': 2, 'palm': 2, 'voice': 2, 'classmate': 2, 'feeling': 2, 'way': 1, 'objective': 1, 'sake': 1, 'teacher': 1, 'desk': 1, 'table': 1, 'leg': 1, 'teen': 1, 'patience': 1, 'finger': 1, 'mother': 1, 'mind': 1, 'standard': 1, 'mail': 1, 'sense': 1, 'aunt': 1, 'surprise': 1, 'shoe': 1, 'priority': 1, 'house': 1, 'uniform': 1, 'stomach': 1, 'nose': 1, 'fingertip': 1, 'pulse': 1, 'cheek': 1, 'furor': 1, 'frustration': 1, 'eyelid': 1, 'effeminate': 1, 'timidity': 1, 'temper': 1, 'homework': 1, 'wit': 1, 'arm': 1, 'iris': 1, 'stare': 1, 'action': 1, 'part': 1, 'heliotrope': 1, 'fragrance': 1, 'hair': 1, 'attitude': 1, 'trouble': 1, 'proposal': 1, 'end': 1, 'rant': 1, 'side': 1, 'demeanour': 1, 'fault': 1, 'attention': 1, 'sight': 1, 'breath': 1, 'direction': 1, 'help': 1, 'talisman': 1, 'rage': 1, 'purity': 1, 'self': 1}","{'embarrassed': 2, 'about': 2, 'fluster': 2, 'worried': 2, 'close': 1, 'young': 1, 'male': 1, 'ashamed': 1, 'normal': 1, 'happy': 1, 'terrify': 1, 'breathless': 1, 'uninvolved': 1, 'astound': 1, 'unable': 1, 'dog': 1, 'different': 1, 'sigh': 1, 'bad': 1, 'rotten': 1, 'distraught': 1, 'certain': 1, 'bitter': 1, 'alone': 1, 'furious': 1, 'person': 1, 'old': 1, 'perplex': 1, 'blockhead': 1}"
1428,Hikaru,he/him/his,0.06722689075630252,0.19642857142857142,0.1111111111111111,0.14084507042253522,0.2,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'friend': 3, 'shirt': 1, 'blazer': 1, 'hair': 1, 'face': 1, 'year': 1, 'parent': 1, 'cousin': 1, 'mother': 1, 'woman': 1, 'gender': 1, 'visit': 1, 'photo': 1, 'matter': 1, 'death': 1}","{'ghost': 1, 'child': 1, 'wise': 1, 'unable': 1, 'agitate': 1}"
1429,Hiina,she/her,0.47368421052631576,/,0.2,-0.07692307692307693,0.6666666666666666,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'heart': 2, 'head': 2, 'authority': 1, 'tone': 1, 'eye': 1, 'chest': 1, 'ear': 1, 'face': 1, 'jump': 1, 'mind': 1, 'comment': 1, 'think': 1, 'feeling': 1, 'life': 1}","{'concerned': 1, 'shocked': 1, 'scared': 1, 'able': 1}"
1430,Asai,she/her,0.037037037037037035,/,0.2727272727272727,0.32,0.2857142857142857,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'voice': 3, 'expression': 2, 'word': 2, 'lip': 2, 'eye': 2, 'hatred': 2, 'trap': 1, 'bed': 1, 'crush': 1, 'comment': 1, 'stare': 1, 'question': 1, 'etiquette': 1, 'declaration': 1, 'tone': 1, 'worry': 1, 'life': 1, 'face': 1, 'breath': 1, 'influence': 1}","{'old': 1, 'young': 1, 'playmate': 1, 'image': 1, 'correct': 1, 'beast': 1, 'sorry': 1}"
1431,Shungo,he/him/his,/,/,0.0,-0.07692307692307693,0.0,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 1, 'sister': 1, 'interest': 1, 'thought': 1, 'chest': 1, 'face': 1}","{'unable': 1, 'worried': 1}"
1432,Aoi,she/her,0.25,0.3333333333333333,-1.0,/,0.02631578947368421,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'face': 3, 'heart': 2, 'expression': 1, 'effeminate': 1, 'painting': 1, 'body': 1, 'tone': 1, 'cousin': 1, 'mouth': 1, 'brother': 1, 'birthday': 1, 'nature': 1, 'friend': 1, 'guardian': 1, 'effort': 1, 'voice': 1, 'stare': 1, 'hand': 1, 'cheek': 1, 'head': 1}","{'cute': 2, 'young': 1, 'jealous': 1, 'child': 1, 'brother': 1, 'girl': 1, 'cousin': 1, 'sister': 1, 'angry': 1, 'stable': 1}"
1433,Tōjō,he/him/his,/,/,/,/,/,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume2,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'hair': 2, 'face': 2, 'expression': 2, 'lip': 2, 'ability': 1, 'furor': 1, 'slam': 1, 'clothe': 1, 'name': 1, 'back': 1, 'breath': 1, 'eye': 1}","{'son': 1, 'year': 1, 'about': 1, 'suspicious': 1}"
1434,Koremitsu,he/him/his,0.1541501976284585,0.1451612903225806,0.1104651162790697,0.25416666666666665,0.21875,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'arm': 3, 'eye': 2, 'head': 2, 'lip': 2, 'clothe': 1, 'hair': 1, 'strength': 1, 'lover': 1, 'vengeance': 1, 'identity': 1, 'whereabout': 1, 'cellphone': 1, 'throat': 1, 'nose': 1, 'room': 1, 'arrivial': 1, 'number': 1, 'face': 1, 'chest': 1, 'clutch': 1, 'phone': 1, 'message': 1, 'part': 1, 'fear': 1, 'hand': 1, 'neck': 1}","{'sorry': 1, 'strength': 1, 'person': 1, 'eyesore': 1, 'barbarian': 1, 'unable': 1}"
1435,Tsuyako,she/her,0.21428571428571427,0.0,0.0,0.2535211267605634,0.056,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 3, 'head': 1, 'voice': 1, 'arm': 1, 'girlfriend': 1}",{'happy': 1}
1436,Hikaru,he/him/his,0.11764705882352941,0.1704545454545454,0.1972789115646258,0.31645569620253167,0.1538461538461538,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 25, 'face': 16, 'brother': 11, 'expression': 9, 'voice': 9, 'friend': 9, 'head': 8, 'fiancee': 7, 'portrait': 6, 'lip': 5, 'heart': 5, 'death': 4, 'mistress': 3, 'word': 3, 'chest': 3, 'feeling': 3, 'father': 3, 'hand': 1, 'tone': 2, 'aoi': 2, 'girlfriend': 2, 'something': 2, 'flower': 2, 'shoulder': 2, 'thought': 2, 'opinion': 2, 'ear': 2, 'garden': 2, 'back': 2, 'smile': 2, 'will': 2, 'shadow': 2, 'emotion': 2, 'eyebrow': 2, 'skill': 1, 'promise': 1, 'beloved': 2, 'boyfriend': 1, 'hair': 1, 'reaction': 1, 'catchphrase': 1, 'calm': 1, 'palm': 1, 'blood': 1, 'secret': 1, 'matter': 1, 'nostril': 1, 'date': 1, 'funeral': 1, 'kiss': 1, 'funk': 1, 'trouble': 1, 'lover': 1, 'present': 1, 'cheek': 1, 'finger': 1, 'wrist': 1, 'ghost': 1, 'name': 1, 'side': 1, 'throat': 1, 'mouth': 1, 'yell': 1, 'photo': 1, 'sincerity': 1, 'nerve': 1, 'description': 1, 'mother': 1, 'family': 1, 'brain': 1, 'personality': 1, 'straighten': 1, 'mind': 1, 'fist': 1, 'wish': 1, 'response': 1, 'white': 1, 'place': 1, 'representative': 1, 'nose': 1, 'paint': 1, 'body': 1, 'bride': 1, 'position': 1, 'girl': 1, 'partner': 1, 'bad': 1, 'armpit': 1, 'slender': 1, 'crude': 1, 'stead': 1}","{'alive': 7, 'worried': 6, 'child': 3, 'dead': 3, 'prince': 2, 'unable': 2, 'fool': 2, 'minded': 1, 'enigma': 1, 'surprised': 1, 'friend': 1, 'strong': 1, 'serious': 1, 'affectionate': 1, 'person': 1, 'commit': 1, 'same': 1, 'sure': 1, 'ghost': 1, 'pretty': 1, 'cute': 1, 'pessimistic': 1, 'different': 1, 'innocent': 1, 'optimistic': 1, 'present': 1, 'proud': 1, 'about': 1, 'anxious': 1, 'apologetic': 1, 'accurate': 1, 'wrong': 1, 'useless': 1, 'teacher': 1, 'support': 1, 'lover': 1, 'mistaken': 1, 'delight': 1, 'choice': 1, 'entity': 1, 'unfaithful': 1, 'insincere': 1}"
1437,Aoi,she/her,0.08333333333333333,0.1751824817518248,0.1538461538461538,/,0.0601503759398496,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']",{},{}
1438,Honoka,she/her,0.0,0.2,0.3333333333333333,-0.3333333333333333,0.1428571428571428,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'face': 8, 'lip': 8, 'eye': 8, 'head': 8, 'aoi': 7, 'cheek': 7, 'heart': 7, 'expression': 5, 'highness': 5, 'well': 5, 'cellphone': 4, 'shoulder': 3, 'finger': 2, 'tooth': 2, 'boyfriend': 2, 'class': 2, 'mouth': 2, 'word': 2, 'throat': 2, 'leg': 2, 'chest': 2, 'tone': 2, 'eyebrow': 2, 'voice': 2, 'stare': 1, 'frowning': 1, 'issue': 1, 'unhappiness': 1, 'desk': 1, 'limb': 1, 'arm': 1, 'presence': 1, 'novel': 1, 'avatar': 1, 'place': 1, 'freeze': 1, 'feeling': 1, 'friend': 1, 'declaration': 1, 'hand': 1, 'deal': 1, 'relationship': 1, 'board': 1, 'thought': 1, 'gut': 1, 'lover': 1, 'cease': 1, 'pretty': 1, 'cuter': 1, 'wrist': 1, 'reaction': 1, 'chair': 1, 'one': 1, 'ear': 1, 'might': 1, 'volition': 1, 'mutter': 1, 'knee': 1}","{'angry': 3, 'woman': 2, 'aloof': 1, 'annoying': 1, 'friendly': 1, 'famous': 1, 'good': 1, 'relaxed': 1, 'unable': 1, 'able': 1, 'envious': 1, 'brave': 1, 'concerned': 1, 'party': 1, 'jealous': 1, 'disappointed': 1}"
1439,Kazuaki,he/him/his,/,0.3333333333333333,0.0,0.25,0.303030303030303,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'mother': 4, 'eye': 2, 'Asai': 1, 'eyebrow': 1, 'fiancee': 1, 'brother': 1, 'presence': 1, 'well': 1}","{'alumnus': 1, 'sorry': 1, 'underclassman': 1, 'single': 1, 'ex': 1, '-': 1, 'fiance': 1}"
1440,Tsuyako,she/her,0.21428571428571427,0.0,0.0,0.2535211267605634,0.056,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'eye': 3, 'head': 1, 'voice': 1, 'arm': 1, 'girlfriend': 1}",{'happy': 1}
1441,Koremitsu,he/him/his,0.1541501976284585,0.1451612903225806,0.1104651162790697,0.25416666666666665,0.21875,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'arm': 3, 'eye': 2, 'head': 2, 'lip': 2, 'clothe': 1, 'hair': 1, 'strength': 1, 'lover': 1, 'vengeance': 1, 'identity': 1, 'whereabout': 1, 'cellphone': 1, 'throat': 1, 'nose': 1, 'room': 1, 'arrivial': 1, 'number': 1, 'face': 1, 'chest': 1, 'clutch': 1, 'phone': 1, 'message': 1, 'part': 1, 'fear': 1, 'hand': 1, 'neck': 1}","{'sorry': 1, 'strength': 1, 'person': 1, 'eyesore': 1, 'barbarian': 1, 'unable': 1}"
1442,Mr. Akagi,he/him/his,0.09090909090909091,0.1875,0.2857142857142857,0.0,0.0,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume4,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'back': 1, 'neck': 1, 'body': 1, 'ankle': 1, 'arm': 1, 'head': 1, 'lolicon': 1, 'someone': 1, 'fault': 1, 'time': 1, 'kiss': 1, 'mind': 1, 'chest': 1, 'mouthed': 1, 'word': 1}","{'excited': 1, 'happy': 1, 'time': 1, 'senpai': 1, 'escort': 1, 'dog': 1, 'well': 1}"
1443,Koremitsu,he/him/his,0.18292682926829268,-0.1111111111111111,1.0,0.25609756097560976,0.0,Hikaru_ga_Chikyuu_ni_Itakoro......,Volume7,"['Drama', 'Harem', 'Romance', 'Slice of Life', 'Supernatural']","{'shirt': 2, 'stew': 1, 'heart': 1, 'table': 1, 'spine': 1, 'body': 1}","{'incense': 1, 'about': 1}"
