,name,gender,power1,power2,power3,power4,power5,series_name,volume_name,genre,poss,mod
537,Alice,she/her,0.12931034482758622,0.08571428571428573,0.3023255813953488,0.20952380952380956,0.1973684210526316,Kamisama_no_Memochou,Volume2,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'head': 18, 'face': 13, 'father': 10, 'eye': 8, 'word': 8, 'assistant': 7, 'bed': 7, 'side': 6, 'voice': 6, 'gaze': 6, 'room': 6, 'hand': 3, 'hair': 5, 'expression': 4, 'mouth': 3, 'can': 3, 'knee': 3, 'ear': 3, 'dad': 3, 'soul': 3, 'shoulder': 1, 'pajama': 2, 'house': 2, 'body': 2, 'tone': 2, 'fear': 2, 'request': 2, 'helplessness': 2, 'place': 2, 'clothe': 2, 'instruction': 2, 'safety': 2, 'finger': 2, 'assumption': 1, 'silhouette': 2, 'teddy': 2, 'phone': 2, 'thought': 2, 'way': 1, 'meal': 1, 'camera': 1, 'arm': 1, 'advice': 1, 'reservation': 1, 'brain': 1, 'raman': 1, 'habit': 1, 'appearance': 1, 'jaw': 1, 'name': 1, 'brow': 1, 'foot': 1, 'lip': 1, 'saliva': 1, 'year': 1, 'company': 1, 'shout': 1, 'bedroom': 1, 'back': 1, 'loneliness': 1, 'hear': 1, 'skill': 1, 'cigarette': 1, 'muttering': 1, 'keyboard': 1, 'question': 1, 'position': 1, 'life': 1, 'typing': 1, 'sense': 1, 'client': 1, 'remark': 1, 'struggle': 1, 'anyways': 1, 'pillow': 1, 'resolve': 1, 'number': 1, 'computer': 1, 'planning': 1, 'device': 1, 'courage': 1, 'doll': 1, 'apology': 1, 'mother': 1, 'education': 1, 'torso': 1, 'stupidity': 1, 'idiocy': 1, 'frown': 1, 'tear': 1, 'helplessness--': 1, 'explanation': 1, 'belief': 1, 'bag': 1, 'aim': 1, 'clothing': 1, 'home': 1, 'bear': 1, 'sleeve': 1, 'speech': 1, 'plan': 1, 'opinion': 1, 'mission': 1, 'answer': 1, 'warmth': 1, 'feeling': 1, 'shirt': 1, 'ribbon': 1, 'order': 1, 'power': 1}","{'able': 7, 'afraid': 3, 'worried': 3, 'detective': 2, 'serious': 2, 'unable': 2, 'angry': 2, 'good': 1, 'merciless': 1, 'surprised': 1, 'bag': 1, 'money': 1, 'age': 1, 'reliable': 1, 'wife': 1, 'right': 1, 'dumb': 1, 'sarcastic': 1, 'idiot': 1, 'stupid': 1, 'sure': 1, 'dangerous': 1, 'willing': 1, 'cleverer': 1, 'shop': 1, 'opposite': 1, 'between': 1, 'about': 1, 'proud': 1, 'indifferent': 1, 'excited': 1, 'person': 1, 'alive': 1}"
538,Kusakabe Masaya,he/him/his,-0.125,0.0,0.029411764705882356,-0.16666666666666666,-0.03125,Kamisama_no_Memochou,Volume2,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'daughter': 8, 'family': 4, 'voice': 4, 'account': 3, 'phone': 2, 'side': 2, 'life': 2, 'hand': 2, 'confinement': 2, 'safety': 2, 'finger': 1, 'hobby': 1, 'enemy': 1, 'contact': 1, 'face': 1, 'point': 1, 'trail': 1, 'silhouette': 1, 'spot': 1, 'bill': 1, 'hideout': 1, 'objective': 1, 'footstep': 1, 'satisfaction': 1, 'background': 1, 'thought': 1, 'father': 1, 'call': 1, 'innocence': 1, 'charge': 1, 'reason': 1, 'action': 1, 'incident': 1, 'log': 1, 'number': 1, 'location': 1, 'effort': 1, 'defalcation': 1, 'word': 1, 'feeling': 1, 'miracle': 1, 'collar': 1, 'expression': 1, 'be': 1, 'ear': 1, 'body': 1, 'decision': 1, 'pursuer': 1, 'home': 1, 'motive': 1, 'wish': 1, 'wife': 1, 'task': 1, 'company': 1}","{'alive': 4, 'able': 2, 'man': 1, 'person': 1, 'strong': 1, 'daughter': 1, 'owner': 1, 'alone': 1, 'scared': 1}"
539,Yondaime,he/him/his,-1.0,0.26666666666666666,0.3333333333333333,0.3617021276595745,0.3295454545454545,Kamisama_no_Memochou,Volume2,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'word': 6, 'gaze': 3, 'mouth': 3, 'people': 3, 'brow': 3, 'underling': 3, 'help': 2, 'aura': 2, 'face': 2, 'hand': 2, 'tooth': 2, 'head': 2, 'eye': 2, 'hair': 2, 'car': 2, 'skill': 1, 'borderline': 1, 'friend': 1, 'thumb': 1, 'way': 1, 'degree': 1, 'family': 1, 'father': 1, 'surname': 1, 'companions--': 1, 'location': 1, 'expression': 1, 'side': 1, 'lackeys': 1, 'fist': 1, 'strength': 1, 'reaction': 1, 'attitude': 1, 'phone': 1, 'voice': 1, 'impatience': 1, 'explanation': 1, 'arrangement': 1}","{'about': 4, 'yakuza': 3, 'unreliable': 2, 'quick': 2, 'sensitive': 1, 'idiot': 1, 'insensitive': 1, 'willing': 1, 'car': 1, 'unable': 1}"
540,Meo,she/her,0.2380952380952381,0.2692307692307692,-0.3181818181818182,0.10909090909090907,0.3870967741935484,Kamisama_no_Memochou,Volume2,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'father': 8, 'expression': 7, 'eye': 6, 'head': 6, 'face': 6, 'shoulder': 5, 'voice': 4, 'back': 4, 'hand': 1, 'heart': 3, 'dad': 3, 'word': 3, 'gaze': 2, 'house': 2, 'chest': 2, 'mouth': 2, 'name': 2, 'finger': 1, 'temple': 1, 'limit': 1, 'bag': 1, 'gratitude': 1, 'mind': 1, 'escape': 1, 'spot': 1, 'joy': 1, 'collar': 1, 'truth': 1, 'business': 1, 'tighten': 1, 'body': 1, 'life': 1, 'rashness': 1, 'fault': 1, 'thought': 1, 'action': 1, 'cry': 1, 'location': 1, 'side': 1, 'mother': 1}","{'strong': 1, 'worried': 1, 'asleep': 1, 'about': 1, 'unable': 1}"
541,Tetsu - senpai,he/him/his,0.0,0.0,0.0,0.0,0.0,Kamisama_no_Memochou,Volume2,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'eye': 6, 'voice': 6, 'head': 4, 'face': 4, 'chest': 3, 'arm': 2, 'hand': 1, 'expression': 2, 'match': 1, 'room': 1, 'conditioner': 1, 'problem': 1, 'back': 1, 'agitation': 1, 'card': 1, 'tile': 1, 'finger': 1, 'punch': 1, 'action': 1, 'shadow': 1, 'escape': 1, 'sushi': 1, 'mouth': 1, 'request': 1, 'eyebrow': 1, 'forehead': 1, 'silhouette': 1, 'network': 1, 'earphone': 1, 'body': 1, 'ear': 1, 'fist': 1, 'thighs': 1, 'offer': 1, 'guard': 1, 'word': 1}","{'astounding': 1, 'angry': 1, 'able': 1, 'enemy': 1, 'one': 1, 'NEET': 1, 'sick': 1, 'about': 1, 'worried': 1, 'alone': 1, 'good': 1}"
542,Ayaka,she/her,0.2857142857142857,0.3272727272727273,0.11403508771929825,0.10989010989010987,0.2077922077922078,Kamisama_no_Memochou,Volume3,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'face': 24, 'memories': 18, 'head': 16, 'eye': 16, 'hair': 8, 'hand': 5, 'knee': 4, 'brother': 4, 'expression': 4, 'shoulder': 4, 'ear': 3, 'mouth': 3, 'word': 3, 'brow': 3, 'gaze': 3, 'chest': 3, 'armband': 3, 'answer': 3, 'tone': 2, 'eyebrow': 2, 'voice': 2, 'body': 2, 'arm': 2, 'smile': 2, 'gesture': 2, 'grade': 2, 'lip': 1, 'thigh': 2, 'condition': 2, 'memory': 2, 'power': 2, 'bag': 2, 'umbrella': 2, 'mind': 2, 'request': 2, 'silhouette': 2, 'location': 2, 'year': 1, 'parent': 1, 'doctor': 1, 'question': 1, 'way': 1, 'promotion': 1, 'rehabilitation': 1, 'sake': 1, 'claim': 1, 'own': 1, 'lap': 1, 'leg': 1, 'self': 1, 'cheek': 1, 'desk': 1, 'appearance': 1, 'back': 1, 'identity': 1, 'swamp': 1, 'pale': 1, 'force': 1, 'absence': 1, 'mother': 1, 'problem': 1, 'company': 1, 'apron': 1, 'breathe': 1, 'battle': 1, 'toe': 1, 'thought': 1, 'heart': 1, 'room': 1, 'detective': 1, 'spot': 1, 'reaction': 1, 'cry': 1, 'exam': 1, 'plan': 1, 'payment': 1, 'finger': 1, 'number': 1, 'house': 1, 'whereabouts': 1, 'message': 1, 'disappearance': 1, 'piece': 1, 'name': 1, 'uniform': 1, 'manner': 1, 'volume': 1}","{'right': 3, 'about': 3, 'well': 2, 'angry': 2, 'one': 2, 'willing': 2, 'absent': 1, 'able': 1, 'perverted': 1, 'nodded': 1, 'help': 1, 'worried': 1, 'cute': 1, 'kind': 1, 'teacher': 1, 'careful': 1, 'wrong': 1, 'useful': 1, 'hesitant': 1, 'close': 1, 'considerate': 1, 'sensitive': 1, 'same': 1, 'troublesome': 1, '… …': 1, 'involve': 1, 'embarrassed': 1, 'clueless': 1, 'representative': 1}"
543,Alice,she/her,0.10377358490566037,0.11627906976744184,0.3333333333333333,0.24096385542168675,0.3043478260869565,Kamisama_no_Memochou,Volume3,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'face': 24, 'hair': 18, 'head': 18, 'hand': 7, 'eye': 13, 'side': 10, 'bed': 8, 'word': 7, 'expression': 6, 'shoulder': 5, 'voice': 5, 'body': 4, 'memories': 4, 'brother': 4, 'doll': 4, 'explanation': 3, 'arm': 3, 'request': 3, 'monitor': 3, 'knee': 3, 'room': 3, 'intelligence': 3, 'answer': 3, 'place': 3, 'salary': 2, 'foot': 2, 'detective': 2, 'companion': 2, 'question': 2, 'brow': 2, 'investigation': 2, 'mind': 2, 'aim': 2, 'finger': 2, 'assumption': 2, 'number': 2, 'back': 2, 'ear': 2, 'payment': 1, 'teddy': 1, 'leg': 1, 'stupidity': 1, 'insensitivity': 1, 'fort': 1, 'food': 1, 'that': 1, 'meal': 1, 'clothe': 1, 'inquiry': 1, 'thigh': 1, 'forehead': 1, 'thighs': 1, 'namelist': 1, 'table': 1, '… …': 1, 'banter': 1, 'sadness': 1, 'email': 1, 'conditioner': 1, 'skin': 1, 'desk': 1, 'bone': 1, 'help': 1, 'personality': 1, 'mouth': 1, 'condition': 1, 'mother': 1, 'jaw': 1, 'Pepper': 1, 'brain': 1, 'skull': 1, 'blanket': 1, 'knowledge': 1, 'opinion': 1, 'thing': 1, 'roar': 1, 'pillows': 1, 'action': 1, 'pillow': 1, 'wrist': 1, 'assistant': 1, 'cheek': 1, 'flame': 1, 'message': 1, 'thread': 1, 'friend': 1, 'consciousness': 1, 'think': 1, 'lyril': 1, 'fault': 1, 'god': 1, 'perspective': 1, 'veil': 1, 'tooth': 1, 'appearance': 1, 'response': 1, 'push': 1, 'instruction': 1, 'nose': 1, 'gaze': 1, 'palm': 1, 'lip': 1, 'sensitivity': 1, 'attention': 1, 'tremble': 1, 'embarrassment': 1, 'movement': 1, 'chest': 1, 'bluntness': 1, 'anger': 1, 'story': 1}","{'detective': 5, 'speechless': 3, 'able': 2, 'child': 2, 'worried': 2, 'annoyed': 2, 'hikikomori': 1, 'right': 1, 'picky': 1, 'startled': 1, 'advisor': 1, 'thankful': 1, 'friend': 1, 'sad': 1, 'determined': 1, 'enough': 1, 'wrong': 1, 'unmarried': 1, 'angry': 1, 'idiot': 1, 'furious': 1, 'interested': 1, 'ignorant': 1, 'aware': 1}"
544,Tetsu - senpai,he/him/his,0.13793103448275862,0.13725490196078433,0.16666666666666666,0.18840579710144928,0.25925925925925924,Kamisama_no_Memochou,Volume3,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'eye': 1, 'spot': 4, 'hand': 1, 'information': 3, 'fist': 3, 'action': 3, 'head': 2, 'past': 2, 'privacy': 2, 'thought': 2, 'matter': 2, 'face': 2, 'testimony': 2, 'innocence': 2, 'arm': 1, 'cap': 1, 'grade': 1, 'name': 1, 'pocket': 1, 'glare': 1, 'wish': 1, 'help': 1, 'shirt': 1, 'anything': 1, 'problem': 1, 'companion': 1, 'habit': 1, 'attack': 1, 'life': 1, 'body': 1, 'equipment': 1, 'question': 1, 'heart': 1, 'torso': 1, 'movement': 1, 'job': 1, 'tooth': 1, 'bone': 1, 'gaze': 1, 'glove': 1, 'brow': 1, 'kick': 1, 'shout': 1, 'finger': 1, 'leg': 1, 'abdomen': 1, 'side': 1, 'foot': 1, 'kindness': 1, 'vision': 1, 'silhouette': 1, 'chin': 1, 'tone': 1, 'elbow': 1, 'thighs': 1, 'palm': 1, 'nerve': 1, 'answer': 1, 'forehead': 1, 'place': 1, 'conduct': 1, 'sensitivity': 1, 'brain': 1, 'punch': 1, 'word': 1, 'fury': 1, 'wage': 1}","{'person': 3, 'important': 1, 'kind': 1, 'able': 1, 'gambler': 1, 'innocent': 1, 'willing': 1, 'sinner': 1, 'weak': 1, 'loser': 1}"
545,Fujishima - kun,she/her,0.4,0.0,0.14285714285714285,0.2608695652173913,0.0,Kamisama_no_Memochou,Volume3,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'eye': 6, 'body': 5, 'hand': 1, 'face': 4, 'bone': 2, 'fist': 1, 'foot': 2, 'shoulder': 2, 'torso': 2, 'arm': 1, 'head': 2, 'ear': 2, 'side': 2, 'homework': 1, 'uniform': 1, 'hobby': 1, 'request': 1, 'background': 1, 'point': 1, 'heart': 1, 'fault': 1, 'class': 1, 'misdeed': 1, 'tooth': 1, 'saliva': 1, 'joint': 1, 'cheek': 1, 'assault': 1, 'attack': 1, 'soul': 1, 'throat': 1, 'kneecaps': 1, 'consciousness': 1, 'ache': 1, 'field': 1, 'eyelid': 1, 'nose': 1, 'leg': 1, 'finger': 1, 'knee': 1, 'appearance': 1}","{'reliable': 1, 'serious': 1, 'employee': 1, 'close': 1, 'prepared': 1, 'okay': 1, 'about': 1}"
546,Kousaka - senpai,she/her,0.0,0.0,0.0,0.0,0.0,Kamisama_no_Memochou,Volume3,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'hand': 2, 'head': 5, 'face': 4, 'eye': 4, 'request': 3, 'help': 2, 'mouth': 1, 'glass': 1, 'bed': 1, 'skill': 1, 'gaze': 1, 'knee': 1, 'child': 1, 'cheek': 1, 'brow': 1, 'parent': 1, 'assistant': 1, 'family': 1, 'question': 1, 'brother': 1, 'arm': 1, 'chair': 1, 'laugh': 1, 'complaint': 1, 'bento': 1, 'job': 1}","{'quiet': 1, 'old': 1, 'hikikomori': 1, 'unable': 1, 'okay': 1, 'serious': 1, 'busy': 1}"
547,Alice,she/her,0.223463687150838,0.4444444444444444,0.29411764705882354,0.1953125,0.28,Kamisama_no_Memochou,Volume7,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'face': 20, 'eye': 16, 'word': 13, 'voice': 11, 'head': 9, 'hair': 6, 'assistant': 6, 'hand': 6, 'father': 6, 'room': 4, 'cheek': 4, 'pajama': 4, 'chest': 3, 'back': 3, 'knee': 3, 'manager': 3, 'lip': 3, 'arm': 1, 'sunglass': 2, 'shoulder': 2, 'expression': 2, 'clutch': 2, 'detective': 2, 'tone': 2, 'footstep': 2, 'warmth': 2, 'fear': 1, 'veil': 1, 'skirt': 1, 'day': 1, 'mark': 1, 'home': 1, 'family': 1, 'clothe': 1, 'armpit': 1, 'lament': 1, 'gaze': 1, 'keyboard': 1, 'request': 1, 'thought': 1, 'job': 1, 'dad': 1, 'handbag': 1, 'emotion': 1, 'chin': 1, 'cut': 1, 'age': 1, 'speed': 1, 'scowl': 1, 'poster': 1, 'palm': 1, 'mouth': 1, 'boyfriend': 1, 'fist': 1, 'lashings': 1, 'song': 1, 'reply': 1, 'side': 1, 'feeling': 1, 'sword': 1, 'curiosity': 1, 'battlefield': 1, 'position': 1, 'sister': 1, 'notebook': 1, 'office': 1, 'hem': 1, 'gown': 1, 'instruction': 1, 'heart': 1, 'work': 1, 'way': 1, 'track': 1, 'mantra': 1, 'impulse': 1, 'finger': 1, 'leapt': 1, 'feel': 1, 'call': 1, 'body': 1, 'foot': 1, 'question': 1, 'glance': 1, 'figure': 1, 'point': 1, 'thing': 1, 'mind': 1, 'duty': 1, 'gift': 1}","{'scared': 3, 'unable': 3, 'furious': 3, 'able': 3, 'curious': 2, 'wary': 1, 'interesting': 1, 'available': 1, 'wrong': 1, 'shocked': 1, 'one': 1, 'serious': 1, 'passionate': 1, 'detective': 1, 'ignorance': 1, 'humanist': 1, 'stupid': 1, 'fertilizer': 1, 'fuel': 1, 'nervous': 1, 'first': 1, 'angry': 1}"
548,Yui - san,she/her,0.15315315315315314,0.20689655172413796,0.12359550561797752,0.21666666666666667,0.05263157894736842,Kamisama_no_Memochou,Volume7,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'eye': 16, 'face': 13, 'father': 12, 'head': 10, 'hand': 5, 'manager': 6, 'sunglass': 6, 'voice': 6, 'expression': 4, 'name': 3, 'dad': 3, 'room': 2, 'feeling': 2, 'handbag': 2, 'phone': 2, 'shoulder': 2, 'song': 2, 'request': 1, 'balance': 1, 'ear': 1, 'assistant': 1, 'step': 1, 'life': 1, 'tone': 1, 'predicament': 1, 'muffler': 1, 'circle': 1, 'thought': 1, 'lip': 1, 'cap': 1, 'leave': 1, 'state': 1, 'game': 1, 'backhand': 1, 'neck': 1, 'sleep': 1, 'thank': 1, 'matter': 1, 'shock': 1, 'go': 1, 'cellphone': 1, 'mind': 1, 'cd': 1, 'collection': 1, 'autograph': 1, 'little': 1, 'finger': 1, 'clutch': 1, 'performance': 1, 'chance': 1, 'work': 1, 'moment': 1, 'sake': 1, 'response': 1, 'stare': 1, 'tear': 1, 'company': 1, 'brother': 1, 'condition': 1, 'hair': 1, 'eyelid': 1, 'boyfriend': 1, 'forehead': 1, 'situation': 1, 'make': 1, 'way': 1, 'action': 1, 'waist': 1, 'smile': 1, 'singe': 1, 'sob': 1, 'noise': 1, 'end': 1}","{'prone': 2, 'sorry': 2, 'idol': 2, 'tense': 1, 'authentic': 1, 'young': 1, 'freeter': 1, 'boxer': 1, 'entertainer': 1, 'boy': 1, 'idiot': 1, 'loud': 1, 'mistane': 1, 'able': 1, 'interesting': 1, 'nervous': 1, 'about': 1, 'pitiful': 1, 'client': 1, 'free': 1, 'worried': 1, 'sure': 1, 'safe': 1, 'kind': 1, 'alright': 1, 'brother': 1, 'fine': 1}"
549,Major,he/him/his,0.0,0.2696629213483146,0.16666666666666666,0.21176470588235294,0.2781456953642384,Kamisama_no_Memochou,Volume7,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'hand': 5, 'goggle': 8, 'face': 8, 'eye': 7, 'backpack': 5, 'body': 4, 'head': 4, 'voice': 4, 'pride': 4, 'mater': 3, 'back': 3, 'helmet': 2, 'muffler': 2, 'mouth': 2, 'visor': 2, 'fist': 2, 'arm': 2, 'expression': 2, 'friend': 2, 'wish': 2, 'right': 1, 'fire': 1, 'year': 1, 'trust': 1, 'shrink': 1, 'lack': 1, 'getup': 1, 'uniform': 1, 'tongue': 1, 'word': 1, 'call': 1, 'pocket': 1, 'attitude': 1, 'past': 1, 'action': 1, 'request': 1, 'attire': 1, 'chin': 1, 'mission': 1, 'footstep': 1, 'intent': 1, 'question': 1, 'confidence': 1, 'building': 1, 'clothe': 1, 'junior': 1, 'responsbility': 1, 'palm': 1, 'knowledge': 1, 'bicycle': 1, 'duty': 1, 'age': 1, 'bag': 1, 'computer': 1, 'confession': 1, 'transmitter': 1, 'grenade': 1, 'lip': 1, 'thigh': 1, 'hair': 1, 'chest': 1, 'brain': 1, 'jacket': 1, 'foot': 1, 'insistence': 1, 'lie': 1, 'house': 1, 'stomach': 1}","{'able': 4, 'first': 4, 'serious': 3, 'suspect': 2, 'accomplice': 2, 'insistent': 1, 'angry': 1, 'anxious': 1, 'sick': 1, 'one': 1, 'sure': 1, 'type': 1, 'student': 1, 'despair': 1, 'upbeat': 1}"
550,Ginji,he/him/his,0.38461538461538464,0.3608247422680412,0.1111111111111111,-0.20833333333333331,0.38461538461538464,Kamisama_no_Memochou,Volume7,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'eye': 5, 'daughter': 3, 'home': 3, 'neck': 2, 'glass': 2, 'hand': 2, 'hair': 2, 'face': 2, 'head': 2, 'choice': 2, 'lip': 1, 'time': 1, 'expertise': 1, 'thigh': 1, 'shoulder': 1, 'whereabouts': 1, 'heart': 1, 'track': 1, 'pocket': 1, 'house': 1, 'self': 1, 'poise': 1, 'mouth': 1, 'profile': 1, 'muffler': 1, 'back': 1, 'work': 1, 'identity': 1, 'body': 1, 'corpse': 1, 'dead': 1, 'messenger': 1, 'hut': 1, 'death': 1, 'voice': 1, 'blood': 1, 'warmth': 1, 'friend': 1, 'ashe': 1, 'memories': 1}","{'father': 2, 'dead': 2, 'rational': 1, 'able': 1, 'ignorant': 1, 'alone': 1, 'alive': 1}"
551,Washio,he/him/his,0.0,0.0,0.0,0.0,0.0,Kamisama_no_Memochou,Volume7,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'face': 2, 'eye': 2, 'situation': 1, 'attitude': 1, 'head': 1, 'tent': 1, 'request': 1, 'car': 1, 'shoulder': 1, 'throat': 1, 'toe': 1, 'cellphone': 1, '50s': 1}","{'culprit': 3, 'free': 1, 'wrong': 1, 'father': 1, 'willing': 1, 'first': 1}"
552,Alice,she/her,0.3333333333333333,0.15,/,1.0,0.26666666666666666,Kamisama_no_Memochou,Volume6,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'head': 21, 'face': 1, 'voice': 17, 'eye': 15, 'word': 9, 'lip': 7, 'hair': 5, 'hand': 3, 'heart': 4, 'waist': 3, 'mouth': 3, 'shoulder': 1, 'throat': 3, 'bedside': 3, 'leg': 3, 'detective': 2, 'request': 2, 'appearance': 2, 'question': 2, 'motivation': 2, 'expression': 2, 'mind': 2, 'guard': 2, 'chest': 2, 'thigh': 2, 'pride': 1, 'chopstick': 1, 'food': 1, 'nutrient': 1, 'acquaintance': 1, 'action': 1, 'body': 1, 'facade': 1, 'rang': 1, 'good': 1, 'blanket': 1, 'leave': 1, 'reversal': 1, 'figure': 1, 'thought': 1, 'leap': 1, 'finger': 1, 'answer': 1, 'fingertip': 1, 'strength': 1, 'company': 1, 'phone': 1, 'number': 1, 'growl': 1, 'tone': 1, 'explanation': 1, 'brother': 1, 'fist': 1, 'chin': 1, 'thighs': 1, 'clothe': 1, 'guest': 1, 'pajama': 1, 'flanks': 1, 'prediction': 1, 'muttered': 1, 'feistiness': 1, 'guess': 1, 'fury': 1, 'definition': 1, 'objective': 1, 'foot': 1, 'back': 1, 'pay': 1, 'ear': 1, 'choice': 1, 'case': 1, 'tummy': 1, 'consciousness': 1, 'up': 1, 'falter': 1, 'frame': 1, 'Watson': 1, 'clothing': 1, 'room': 1, 'claim': 1, 'mutter': 1, 'function': 1, 'arm': 1, 'tear': 1}","{'able': 5, 'detective': 3, 'embarrassed': 2, 'employer': 1, 'sneaky': 1, 'agitate': 1, 'employee': 1, 'one': 1, 'dumbstruck': 1, 'invincible': 1, 'hacker': 1, 'plan': 1, 'right': 1, 'close': 1, 'worried': 1, 'reader': 1, 'terrified': 1, 'boastful': 1, 'angry': 1, 'unhappy': 1, 'obsess': 1, 'party': 1, 'amazing': 1, 'happy': 1, 'honest': 1, 'important': 1, 'doll': 1, 'age': 1, 'old': 1, 'sad': 1, 'shut': 1, 'speechless': 1, 'weird': 1}"
553,Min - san,she/her,0.26262626262626265,0.09615384615384616,0.19444444444444445,0.2781954887218045,0.26436781609195403,Kamisama_no_Memochou,Volume6,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'dad': 14, 'eye': 10, 'face': 1, 'voice': 8, 'head': 6, 'hair': 4, 'arm': 4, 'father': 3, 'name': 3, 'family': 3, 'cousin': 3, 'hand': 1, 'request': 3, 'ponytail': 2, 'shoulder': 1, 'mom': 2, 'chest': 2, 'tone': 2, 'lip': 2, 'happiness': 2, 'call': 2, 'cheek': 1, 'top': 1, 'breast': 1, 'specialty': 1, 'dream': 1, 'ear': 1, 'something': 1, 'claim': 1, 'apron': 1, 'acquaintances--': 1, 'chin': 1, 'background': 1, 'enemy': 1, 'mouth': 1, 'assistant': 1, 'granddaughter': 1, 'finger': 1, 'grandfather': 1, 'relative': 1, 'childhood': 1, 'marriage': 1, 'flaw': 1, 'liquor': 1, 'raman': 1, 'glare': 1, 'sake': 1, 'friend': 1, 'boss': 1, 'devoted': 1, 'mother': 1, 'anger': 1, 'back': 1, 'foot': 1, 'growl': 1, 'chopper': 1, 'expectation': 1, 'forehead': 1, 'knee': 1, 'thighs': 1, 'expression': 1, 'clutch': 1, 'toe': 1, 'lifestyle': 1, 'word': 1, 'shop': 1, 'wedding': 1, 'urge': 1, 'sarashi': 1, 'palm': 1, 'weakness': 1, 'life': 1, 'footstep': 1, 'self': 1, 'waist': 1, 'coat': 1, 'pillow': 1, 'asleep': 1, 'clothing': 1, 'dress': 1, 'stuff': 1, 'grumbles': 1, 'attire': 1}","{'furious': 4, 'able': 3, 'substitute': 2, 'friend': 1, 'about': 2, 'sister': 1, 'idiot': 1, 'unhappy': 1, 'silent': 1, 'great': 1, 'sarcastic': 1, 'young': 1, 'child': 1, 'fine': 1, 'cute': 1, 'subtitute': 1, 'embarrassed': 1, 'unable': 1, 'bashful': 1, 'terrible': 1, 'busy': 1, 'sure': 1, 'opposite': 1, 'first': 1, 'one': 1}"
554,Hiro,he/him/his,0.26865671641791045,0.17721518987341772,0.24193548387096775,0.24175824175824176,0.19607843137254904,Kamisama_no_Memochou,Volume6,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']","{'face': 12, 'head': 8, 'request': 8, 'voice': 7, 'ex': 7, 'eye': 5, 'arm': 1, 'word': 3, 'car': 3, 'hand': 1, 'chest': 2, 'feeling': 2, 'waist': 2, 'mouth': 2, 'pocket': 1, 'whereabouts': 2, 'back': 1, 'girlfriend': 1, 'image': 1, 'one': 1, 'ability': 1, 'question': 1, 'tendency': 1, 'curiosity': 1, 'home': 1, 'start': 1, 'personality': 1, 'lip': 1, 'job': 1, 'partner': 1, 'reaction': 1, 'serious': 1, 'daughter': 1, 'antics': 1, 'life': 1, 'apron': 1, 'shoulder': 1, 'cellphone': 1, 'figure': 1, 'phone': 1, 'ear': 1, 'cream': 1, 'nose': 1, 'eyebag': 1, 'cheek': 1, 'trade': 1, 'wound': 1, 'hide': 1, 'tell': 1, 'injury': 1, 'condition': 1, 'lover': 1, 'explanation': 1, 'consciousness': 1, 'doubt': 1, 'monocle': 1, 'hat': 1, 'self': 1, 'friend': 1, 'love': 1, 'habit': 1}","{'able': 7, 'serious': 4, 'employee': 2, 'gigolo': 2, 'relative': 1, 'boyfriend': 1, 'student': 1, 'aloof': 1, 'agitate': 1, 'useless': 1, 'listener': 1, 'careless': 1, 'honest': 1, 'entrepreneur': 1, 'type': 1, 'party': 1, 'absent': 1, 'unable': 1, 'happy': 1, 'stupid': 1, 'wrong': 1, 'natural': 1, 'important': 1}"
